member_casual,rideable_type,ride_year,ride_month,day_of_week,hour_of_day,number_of_rides,avg_ride_duration,avg_ride_distance
casual,classic_bike,2022,Sep,Wednesday,14,489,25.06100886162236,2268.2929254741384
casual,classic_bike,2022,Sep,Wednesday,15,610,20.97155737704918,2216.243548045813
casual,classic_bike,2022,Sep,Wednesday,16,811,22.16378956021373,2377.1820363269662
casual,classic_bike,2022,Sep,Wednesday,17,1277,18.592404072043852,2389.40515136593
casual,classic_bike,2022,Sep,Wednesday,18,1268,19.979508412197685,2272.8116251568936
casual,classic_bike,2022,Sep,Wednesday,19,859,18.271750097012028,2002.3868768822235
casual,classic_bike,2022,Sep,Wednesday,20,576,15.11328125,1875.9233367477505
casual,classic_bike,2022,Sep,Wednesday,21,507,16.64707429322814,2192.522906428992
casual,classic_bike,2022,Sep,Wednesday,22,413,16.71085552865214,2039.9748556467594
casual,classic_bike,2022,Sep,Wednesday,23,252,16.759920634920636,1935.575975414947
casual,classic_bike,2022,Oct,Friday,0,91,15.007692307692308,1805.7848551090947
casual,classic_bike,2022,Oct,Friday,1,35,10.19095238095238,1866.774872148182
casual,classic_bike,2022,Oct,Friday,2,19,12.69122807017544,1537.03831336842
casual,classic_bike,2022,Oct,Friday,3,7,13.538095238095238,2215.2473953772937
casual,classic_bike,2022,Oct,Friday,4,6,25.299999999999997,2023.6453449303747
casual,classic_bike,2022,Oct,Friday,5,19,9.108771929824561,1589.6600699944386
casual,classic_bike,2022,Oct,Friday,6,76,15.437938596491229,1836.2478415301218
casual,classic_bike,2022,Oct,Friday,7,90,10.387222222222222,1570.4804761331031
casual,classic_bike,2022,Oct,Friday,8,153,18.600762527233115,1865.21634443146
casual,classic_bike,2022,Oct,Friday,9,149,21.56901565995526,1977.3792551101556
casual,classic_bike,2022,Oct,Friday,10,176,25.099810606060608,2304.7471475626294
casual,classic_bike,2022,Oct,Friday,11,280,25.416666666666668,2339.1388847594417
casual,classic_bike,2022,Oct,Friday,12,366,25.978324225865208,1981.2568358972244
casual,classic_bike,2022,Oct,Friday,13,521,21.971209213051825,2223.602269953137
casual,classic_bike,2022,Oct,Friday,14,450,21.38748148148148,2145.369913832149
casual,classic_bike,2022,Oct,Friday,15,589,23.334804753820034,2273.9865122720917
casual,classic_bike,2022,Oct,Friday,16,683,24.62894094680332,2153.7388367806348
casual,classic_bike,2022,Oct,Friday,17,844,19.73576224328594,2131.7473216040057
casual,classic_bike,2022,Oct,Friday,18,681,18.59023494860499,1934.569095990997
casual,classic_bike,2022,Oct,Friday,19,390,16.20517094017094,1918.508287822735
casual,classic_bike,2022,Oct,Friday,20,262,23.011959287531806,1609.5533772207814
casual,classic_bike,2022,Oct,Friday,21,188,12.179255319148936,1620.2911425753687
casual,classic_bike,2022,Oct,Friday,22,179,15.574022346368714,1941.689687923465
casual,classic_bike,2022,Oct,Friday,23,153,29.646187363834425,2020.529702755421
casual,classic_bike,2022,Oct,Monday,0,49,24.37891156462585,1932.2949624068194
casual,classic_bike,2022,Oct,Monday,1,21,12.97936507936508,2529.2292651172506
casual,classic_bike,2022,Oct,Monday,2,11,8.91969696969697,1390.9436466199736
casual,classic_bike,2022,Oct,Monday,3,10,11.343333333333334,2060.480593191514
casual,classic_bike,2022,Oct,Monday,4,10,11.548333333333334,1723.6332019492643
casual,classic_bike,2022,Oct,Monday,5,41,9.297967479674798,1757.0286639250908
casual,classic_bike,2022,Oct,Monday,6,128,14.687239583333334,1886.537541142696
casual,classic_bike,2022,Oct,Monday,7,218,15.489831804281346,1660.6346651457454
casual,classic_bike,2022,Oct,Monday,8,319,17.872884012539185,2104.985603368441
casual,classic_bike,2022,Oct,Monday,9,291,24.6159793814433,2019.0954481307067
casual,classic_bike,2022,Oct,Monday,10,307,28.551520086862105,2180.200686599016
casual,classic_bike,2022,Oct,Monday,11,382,29.89847294938918,2470.0569464643195
casual,classic_bike,2022,Oct,Monday,12,484,24.180371900826447,2387.8232160200396
casual,classic_bike,2022,Oct,Monday,13,480,24.600520833333334,2125.931085824699
casual,classic_bike,2022,Oct,Monday,14,520,24.8925641025641,2100.0908573189204
casual,classic_bike,2022,Oct,Monday,15,524,26.337531806615775,2412.1792085263532
casual,classic_bike,2022,Oct,Monday,16,652,23.133563394683026,2082.368712495665
casual,classic_bike,2022,Oct,Monday,17,848,17.030974842767296,2014.576981587197
casual,classic_bike,2022,Oct,Monday,18,687,15.708418243571082,1877.2827264752987
casual,classic_bike,2022,Oct,Monday,19,425,14.70392156862745,1777.2396155452159
casual,classic_bike,2022,Oct,Monday,20,266,15.728947368421053,1927.9669930051625
casual,classic_bike,2022,Oct,Monday,21,284,12.601115023474179,1946.335406583251
casual,classic_bike,2022,Oct,Monday,22,187,13.453386809269162,1996.97996924786
casual,classic_bike,2022,Oct,Monday,23,113,18.548820058997052,2017.899859556292
casual,classic_bike,2022,Oct,Saturday,0,258,13.107299741602068,1731.903576456592
casual,classic_bike,2022,Oct,Saturday,1,258,18.373837209302327,1767.9042070601827
casual,classic_bike,2022,Oct,Saturday,2,123,22.679810298102982,1678.4418392223747
casual,classic_bike,2022,Oct,Saturday,3,60,28.955000000000002,1999.430817498126
casual,classic_bike,2022,Oct,Saturday,4,27,16.54074074074074,1829.744139726356
casual,classic_bike,2022,Oct,Saturday,5,22,10.300757575757576,1871.0430590270525
casual,classic_bike,2022,Oct,Saturday,6,62,17.863440860215054,1782.8246296311743
casual,classic_bike,2022,Oct,Saturday,7,136,19.98406862745098,2287.547887493976
casual,classic_bike,2022,Oct,Saturday,8,273,16.131257631257633,1998.489996639403
casual,classic_bike,2022,Oct,Saturday,9,531,24.043691148775896,2412.5885425815213
casual,classic_bike,2022,Oct,Saturday,10,962,26.813028413028412,2579.146414704636
casual,classic_bike,2022,Oct,Saturday,11,1090,29.073134556574924,2726.7566127351115
casual,classic_bike,2022,Oct,Saturday,12,1291,30.390033565711335,2712.1460751645113
casual,classic_bike,2022,Oct,Saturday,13,1444,27.51829409048938,2593.662452720733
casual,classic_bike,2022,Oct,Saturday,14,1539,28.99363222871995,2848.300026919877
casual,classic_bike,2022,Oct,Saturday,15,1484,27.15418912848158,2561.726333236826
casual,classic_bike,2022,Oct,Saturday,16,1386,25.863095238095237,2410.416288206487
casual,classic_bike,2022,Oct,Saturday,17,1098,23.342228293867638,2405.5581270583557
casual,classic_bike,2022,Oct,Saturday,18,917,18.764958197019265,2168.4670912662505
casual,classic_bike,2022,Oct,Saturday,19,608,16.858771929824563,1917.2779020626795
casual,classic_bike,2022,Oct,Saturday,20,411,16.63653690186537,1716.7162842552482
casual,classic_bike,2022,Oct,Saturday,21,372,21.288440860215054,1879.3342224609416
casual,classic_bike,2022,Oct,Saturday,22,384,19.55390625,2053.57654011283
casual,classic_bike,2022,Oct,Saturday,23,372,19.76541218637993,2046.2890279526248
casual,classic_bike,2022,Oct,Sunday,0,351,17.58860398860399,1887.3460387548316
casual,classic_bike,2022,Oct,Sunday,1,323,25.57564499484004,1898.585434434633
casual,classic_bike,2022,Oct,Sunday,2,209,20.223205741626796,1876.899393003405
casual,classic_bike,2022,Oct,Sunday,3,107,14.136604361370717,1834.8401424256058
casual,classic_bike,2022,Oct,Sunday,4,45,10.847407407407408,1603.1314597762043
casual,classic_bike,2022,Oct,Sunday,5,43,11.405038759689923,1557.5352020483983
casual,classic_bike,2022,Oct,Sunday,6,116,25.194109195402298,2230.5727855272867
casual,classic_bike,2022,Oct,Sunday,7,212,35.70809748427673,2154.3124314851048
casual,classic_bike,2022,Oct,Sunday,8,355,43.02431924882629,2306.2761304008113
casual,classic_bike,2022,Oct,Sunday,9,636,34.437106918238996,2421.1292257580412
casual,classic_bike,2022,Oct,Sunday,10,911,30.209915843395535,2634.8086732687984
casual,classic_bike,2022,Oct,Sunday,11,1178,28.0720571590266,2602.972063413543
casual,classic_bike,2022,Oct,Sunday,12,1185,28.37367088607595,2708.8112350191027
casual,classic_bike,2022,Oct,Sunday,13,1096,25.518415450121655,2657.755010320133
casual,classic_bike,2022,Oct,Sunday,14,1182,26.045205865764242,2592.1942442107584
casual,classic_bike,2022,Oct,Sunday,15,1184,25.470664414414415,2409.4057103343425
casual,classic_bike,2022,Oct,Sunday,16,1057,26.223273415326396,2377.8582952867755
casual,classic_bike,2022,Oct,Sunday,17,913,21.36557137641475,2180.4699560593554
casual,classic_bike,2022,Oct,Sunday,18,644,21.964182194616978,1935.6097071594495
casual,classic_bike,2022,Oct,Sunday,19,361,19.032271468144042,1755.1728007630857
casual,classic_bike,2022,Oct,Sunday,20,272,16.48235294117647,1704.2145778049828
casual,classic_bike,2022,Oct,Sunday,21,193,12.59637305699482,1755.6038293790475
casual,classic_bike,2022,Oct,Sunday,22,184,16.490579710144928,1615.2985299382633
casual,classic_bike,2022,Oct,Sunday,23,100,17.406166666666667,1719.379877153865
casual,classic_bike,2022,Oct,Thursday,0,50,14.325,2370.3272728152765
casual,classic_bike,2022,Oct,Thursday,1,22,11.512878787878789,1498.7538487415723
casual,classic_bike,2022,Oct,Thursday,2,10,6.801666666666667,1131.965404045826
casual,classic_bike,2022,Oct,Thursday,3,9,21.42222222222222,3080.2145726475765
casual,classic_bike,2022,Oct,Thursday,4,11,10.542424242424243,2021.2276632224161
casual,classic_bike,2022,Oct,Thursday,5,32,20.327083333333334,1376.3374012945953
casual,classic_bike,2022,Oct,Thursday,6,113,12.06873156342183,1934.7527423798106
casual,classic_bike,2022,Oct,Thursday,7,221,10.266742081447964,1586.2463562915211
casual,classic_bike,2022,Oct,Thursday,8,256,16.291731770833334,1801.4283246158905
casual,classic_bike,2022,Oct,Thursday,9,232,17.898994252873564,1763.1923996981266
casual,classic_bike,2022,Oct,Thursday,10,202,24.08910891089109,2210.6188533063005
casual,classic_bike,2022,Oct,Thursday,11,215,21.786124031007752,2059.2026684414095
casual,classic_bike,2022,Oct,Thursday,12,301,21.68781838316722,1769.128235888409
casual,classic_bike,2022,Oct,Thursday,13,295,20.915762711864406,2051.284345437333
casual,classic_bike,2022,Oct,Thursday,14,312,20.21212606837607,2153.2872767677673
casual,classic_bike,2022,Oct,Thursday,15,369,17.006775067750677,1885.0921224779631
casual,classic_bike,2022,Oct,Thursday,16,413,18.285835351089588,2069.7934323590903
casual,classic_bike,2022,Oct,Thursday,17,534,14.847159800249688,1944.2663088872112
casual,classic_bike,2022,Oct,Thursday,18,571,21.26021599532983,1973.7169756584492
casual,classic_bike,2022,Oct,Thursday,19,333,17.603603603603602,1785.573488956728
casual,classic_bike,2022,Oct,Thursday,20,237,11.5387482419128,1662.0156880065392
casual,classic_bike,2022,Oct,Thursday,21,214,17.46627725856698,1721.023162802103
casual,classic_bike,2022,Oct,Thursday,22,303,19.85852585258526,2100.024437208768
casual,classic_bike,2022,Oct,Thursday,23,173,12.06849710982659,1920.9921663814177
casual,classic_bike,2022,Oct,Tuesday,0,23,12.38768115942029,1782.0885462447195
casual,classic_bike,2022,Oct,Tuesday,1,19,9.758771929824562,1438.447894125033
casual,classic_bike,2022,Oct,Tuesday,2,6,13.81111111111111,1915.2786357391358
casual,classic_bike,2022,Oct,Tuesday,3,5,21.773333333333333,1421.992358984208
casual,classic_bike,2022,Oct,Tuesday,4,5,8.736666666666666,1111.4641963746374
casual,classic_bike,2022,Oct,Tuesday,5,41,11.163414634146342,1467.9094745197256
casual,classic_bike,2022,Oct,Tuesday,6,107,10.584890965732088,1828.3199503854398
casual,classic_bike,2022,Oct,Tuesday,7,225,14.457333333333333,1649.569494313269
casual,classic_bike,2022,Oct,Tuesday,8,262,16.443638676844785,1747.217900947263
casual,classic_bike,2022,Oct,Tuesday,9,196,23.991666666666667,1759.4740888423075
casual,classic_bike,2022,Oct,Tuesday,10,202,27.96509900990099,2201.1054681889354
casual,classic_bike,2022,Oct,Tuesday,11,215,23.70124031007752,1995.1197975569678
casual,classic_bike,2022,Oct,Tuesday,12,278,23.61906474820144,2288.4434156707885
casual,classic_bike,2022,Oct,Tuesday,13,265,18.32817610062893,1930.7838041701077
casual,classic_bike,2022,Oct,Tuesday,14,202,17.71105610561056,1899.7259283004366
casual,classic_bike,2022,Oct,Tuesday,15,216,21.508796296296296,2000.9258801160156
casual,classic_bike,2022,Oct,Tuesday,16,275,22.454969696969698,2071.7954276551372
casual,classic_bike,2022,Oct,Tuesday,17,385,17.241298701298703,2053.9302021267813
casual,classic_bike,2022,Oct,Tuesday,18,291,18.135395189003436,1904.4930552064573
casual,classic_bike,2022,Oct,Tuesday,19,221,12.105128205128205,1695.6255054215633
casual,classic_bike,2022,Oct,Tuesday,20,141,12.173640661938535,1893.718170879966
casual,classic_bike,2022,Oct,Tuesday,21,162,12.720164609053498,1883.4394177018305
casual,classic_bike,2022,Oct,Tuesday,22,109,10.901987767584098,1899.1913328381793
casual,classic_bike,2022,Oct,Tuesday,23,52,24.532371794871796,1684.639729921684
casual,classic_bike,2022,Oct,Wednesday,0,36,23.944444444444446,2074.208944547416
casual,classic_bike,2022,Oct,Wednesday,1,15,96.53666666666666,1356.8109358956474
casual,classic_bike,2022,Oct,Wednesday,2,2,12.850000000000001,2900.6151928798026
casual,classic_bike,2022,Oct,Wednesday,3,9,13.742592592592592,2017.693269092062
casual,classic_bike,2022,Oct,Wednesday,4,9,7.1759259259259265,1223.1861219257896
casual,classic_bike,2022,Oct,Wednesday,5,31,7.70483870967742,1513.2488434666911
casual,classic_bike,2022,Oct,Wednesday,6,78,14.264316239316239,1514.3687842965567
casual,classic_bike,2022,Oct,Wednesday,7,154,9.39469696969697,1365.2769132955311
casual,classic_bike,2022,Oct,Wednesday,8,257,11.541634241245136,1735.0306143311102
casual,classic_bike,2022,Oct,Wednesday,9,172,18.953779069767442,1760.1985846939774
casual,classic_bike,2022,Oct,Wednesday,10,185,19.95954954954955,2125.9837234895067
casual,classic_bike,2022,Oct,Wednesday,11,235,23.600354609929077,2081.6680979171324
casual,classic_bike,2022,Oct,Wednesday,12,254,19.98438320209974,2003.606610315853
casual,classic_bike,2022,Oct,Wednesday,13,262,18.5824427480916,2077.2410692342482
casual,classic_bike,2022,Oct,Wednesday,14,266,18.19567669172932,1992.0492175559284
casual,classic_bike,2022,Oct,Wednesday,15,320,21.747916666666665,2100.795666111822
casual,classic_bike,2022,Oct,Wednesday,16,425,18.614078431372548,2062.92744752133
casual,classic_bike,2022,Oct,Wednesday,17,677,17.513934022648943,2244.987650572079
casual,classic_bike,2022,Oct,Wednesday,18,565,15.426755162241887,2132.2360355207106
casual,classic_bike,2022,Oct,Wednesday,19,397,13.778547439126784,1893.014915463767
casual,classic_bike,2022,Oct,Wednesday,20,264,13.897222222222222,1937.2601094190418
casual,classic_bike,2022,Oct,Wednesday,21,229,12.067394468704512,1777.198720850811
casual,classic_bike,2022,Oct,Wednesday,22,200,11.552916666666667,1901.2362803482406
casual,classic_bike,2022,Oct,Wednesday,23,105,12.035079365079365,1620.7798568922658
casual,classic_bike,2022,Nov,Friday,0,86,14.759883720930233,1847.7708615882932
casual,classic_bike,2022,Nov,Friday,1,61,27.660109289617488,1585.948451119395
casual,classic_bike,2022,Nov,Friday,2,31,12.885483870967741,1875.6826039331609
casual,classic_bike,2022,Nov,Friday,3,23,30.08623188405797,1932.7989008506636
casual,classic_bike,2022,Nov,Friday,4,11,16.990909090909092,2110.6947590957852
casual,classic_bike,2022,Nov,Friday,5,20,8.718333333333334,1478.2864737525663
casual,classic_bike,2022,Nov,Friday,6,84,6.669047619047619,1288.342812475962
casual,classic_bike,2022,Nov,Friday,7,145,11.026666666666667,1610.1035523036119
casual,classic_bike,2022,Nov,Friday,8,170,11.461372549019607,1663.104979292708
casual,classic_bike,2022,Nov,Friday,9,163,18.97719836400818,1915.858674562198
casual,classic_bike,2022,Nov,Friday,10,223,21.91748878923767,2025.9944426072793
casual,classic_bike,2022,Nov,Friday,11,247,18.482658569500675,1952.4897945587227
casual,classic_bike,2022,Nov,Friday,12,263,19.161660329531053,1907.5021245654514
casual,classic_bike,2022,Nov,Friday,13,270,18.695432098765433,1980.8397941791247
casual,classic_bike,2022,Nov,Friday,14,310,19.20935483870968,1820.7189213151887
casual,classic_bike,2022,Nov,Friday,15,408,19.877450980392158,2063.2571375345315
casual,classic_bike,2022,Nov,Friday,16,403,16.95690653432589,2022.5670934488223
casual,classic_bike,2022,Nov,Friday,17,430,19.574263565891474,1839.517952274594
casual,classic_bike,2022,Nov,Friday,18,351,19.141737891737893,1759.080250861366
casual,classic_bike,2022,Nov,Friday,19,218,11.91414373088685,1614.9372229886308
casual,classic_bike,2022,Nov,Friday,20,169,16.66577909270217,1502.9445231093678
casual,classic_bike,2022,Nov,Friday,21,130,14.569871794871794,1518.5340271110467
casual,classic_bike,2022,Nov,Friday,22,157,14.967622080679405,1609.5972077784018
casual,classic_bike,2022,Nov,Friday,23,132,19.526641414141416,1722.1161439970363
casual,classic_bike,2022,Nov,Monday,0,21,25.435714285714287,1345.4348680581807
casual,classic_bike,2022,Nov,Monday,1,10,7.763333333333334,1322.6295034402206
casual,classic_bike,2022,Nov,Monday,2,7,12.066666666666666,2108.422391496981
casual,classic_bike,2022,Nov,Monday,3,7,14.80952380952381,1622.0157150022249
casual,classic_bike,2022,Nov,Monday,4,7,6.469047619047619,1148.6700745860958
casual,classic_bike,2022,Nov,Monday,5,28,9.62797619047619,1865.1470737284333
casual,classic_bike,2022,Nov,Monday,6,78,8.036965811965812,1533.5433209428043
casual,classic_bike,2022,Nov,Monday,7,143,8.56969696969697,1473.6885047531557
casual,classic_bike,2022,Nov,Monday,8,157,10.716029723991507,1813.3131863581218
casual,classic_bike,2022,Nov,Monday,9,146,15.759132420091325,1921.8838369825808
casual,classic_bike,2022,Nov,Monday,10,128,19.961458333333333,1704.1789751300123
casual,classic_bike,2022,Nov,Monday,11,151,18.417218543046356,1655.399834360119
casual,classic_bike,2022,Nov,Monday,12,202,17.28250825082508,1626.0662301781194
casual,classic_bike,2022,Nov,Monday,13,152,14.21359649122807,1909.5712403896111
casual,classic_bike,2022,Nov,Monday,14,175,16.85238095238095,1662.3627293428228
casual,classic_bike,2022,Nov,Monday,15,216,18.889891975308643,1859.1043542284463
casual,classic_bike,2022,Nov,Monday,16,268,17.111940298507463,1822.6018521513315
casual,classic_bike,2022,Nov,Monday,17,270,15.688086419753086,1696.5492195525276
casual,classic_bike,2022,Nov,Monday,18,206,15.789563106796116,1582.2369387758733
casual,classic_bike,2022,Nov,Monday,19,161,25.39151138716356,1546.6805820970158
casual,classic_bike,2022,Nov,Monday,20,126,15.04973544973545,1581.0612413280376
casual,classic_bike,2022,Nov,Monday,21,95,18.233684210526317,1550.896332479121
casual,classic_bike,2022,Nov,Monday,22,90,17.815555555555555,1757.3764156017428
casual,classic_bike,2022,Nov,Monday,23,36,8.741666666666667,1576.8099188236554
casual,classic_bike,2022,Nov,Saturday,0,120,23.189722222222223,1552.9481855295928
casual,classic_bike,2022,Nov,Saturday,1,87,20.611494252873563,1861.4759401936624
casual,classic_bike,2022,Nov,Saturday,2,40,13.5275,1502.87868194959
casual,classic_bike,2022,Nov,Saturday,3,25,9.145333333333333,1627.4462072473236
casual,classic_bike,2022,Nov,Saturday,4,11,10.466666666666667,2080.7707638821635
casual,classic_bike,2022,Nov,Saturday,5,11,12.562121212121212,1699.522994514398
